date,prcp,t_median,gwl_median
2017-08-24,0.0,68.0,19.215
2017-08-25,0.0,67.5,19.36
2017-08-26,0.0,68.5,19.04
2017-08-27,0.0,70.5,19.09
2017-08-28,1.27,72.5,18.935000000000002
2017-08-29,0.01,72.0,18.745
2017-08-30,0.0,73.5,18.835
2017-08-31,0.0,71.0,18.97
2017-09-01,0.0,63.0,19.04
2017-09-02,0.0,65.0,18.895
2017-09-03,0.0,70.5,19.07
2017-09-04,0.02,73.5,18.97
2017-09-05,0.0,64.0,18.97
2017-09-06,0.0,57.5,18.869999999999997
2017-09-07,0.0,59.0,18.76
2017-09-08,0.0,64.0,18.615000000000002
2017-09-09,0.0,66.0,18.549999999999997
2017-09-10,0.0,61.5,18.545
2017-09-11,0.0,62.0,18.67
2017-09-12,0.0,66.0,18.855
2017-09-13,0.08,64.5,18.9
2017-09-14,0.0,68.5,18.82
2017-09-15,0.0,70.0,18.875
2017-09-16,0.0,74.0,18.86
2017-09-17,0.08,77.0,19.015
2017-09-18,0.25,76.5,18.979999999999997
2017-09-19,0.23,75.5,18.955
2017-09-20,0.0,77.0,18.94
2017-09-21,0.0,81.0,19.185000000000002
2017-09-22,0.0,82.0,19.435000000000002
2017-09-23,0.0,80.0,19.39
2017-09-24,0.0,79.0,19.46
2017-09-25,0.0,77.5,19.619999999999997
2017-09-26,0.0,79.0,19.575000000000003
2017-09-27,0.0,71.0,19.634999999999998
2017-09-28,0.0,64.0,19.384999999999998
2017-09-29,0.0,64.0,19.369999999999997
2017-09-30,0.0,61.0,19.43
2017-10-01,0.0,61.0,19.715
2017-10-02,0.0,68.0,19.83
2017-10-03,0.0,72.0,19.66
2017-10-04,0.21,71.0,19.61
2017-10-05,0.73,68.0,19.1
2017-10-06,0.0,71.5,18.835
2017-10-07,0.06,73.5,18.82
2017-10-08,0.2,62.0,19.275
2017-10-09,0.0,67.0,19.155
2017-10-10,0.69,66.5,19.005
2017-10-11,0.0,62.5,18.795
2017-10-12,0.0,60.5,18.92
2017-10-13,0.0,64.0,18.905
2017-10-14,0.0,70.5,18.905
2017-10-15,0.21,62.0,18.979999999999997
2017-10-17,0.0,54.0,18.95
2017-10-17,0.0,53.5,18.95
2017-10-18,0.0,56.0,18.965
2017-10-19,0.0,61.0,19.22
2017-10-20,0.0,63.0,19.23
2017-10-21,0.0,64.5,19.265
2017-10-22,0.0,67.0,19.189999999999998
2017-10-23,0.43,57.0,19.04
2017-10-24,0.08,46.5,18.955
2017-10-25,0.01,43.0,18.8
2017-10-26,0.0,47.0,18.875
2017-10-27,0.2,46.0,18.855
2017-10-28,0.0,37.5,18.93
2017-10-29,0.0,36.0,18.985
2017-10-30,0.01,38.0,18.98
2017-10-31,0.0,38.5,18.995
2017-11-01,0.53,45.5,18.85
2017-11-02,0.14,62.0,18.675
2017-11-03,0.09,54.5,18.525
2017-11-04,0.0,52.5,18.415
2017-11-05,1.17,63.0,18.28
2017-11-06,0.0,49.5,15.98
2017-11-07,0.04,46.5,13.685
2017-11-08,0.0,42.5,14.795
2017-11-09,0.0,42.5,16.345
2017-11-10,0.0,30.0,16.98
2017-11-11,0.0,33.0,17.35
2017-11-12,0.13,36.5,17.604999999999997
2017-11-13,0.0,38.5,17.775
2017-11-14,0.0,40.5,17.86
2017-11-15,0.49,45.5,17.880000000000003
2017-11-16,0.0,38.5,17.89
2017-11-17,0.09,41.5,17.84
2017-11-18,1.38,52.5,16.759999999999998
2017-11-19,0.0,33.5,14.005
2017-11-20,0.0,38.0,12.035
2017-11-21,0.01,42.0,12.89
2017-11-22,0.0,31.5,14.719999999999999
2017-11-23,0.0,36.5,15.77
2017-11-24,0.0,43.5,16.200000000000003
2017-11-25,0.0,46.5,16.51
2017-11-26,0.0,41.0,16.770000000000003
2017-11-27,0.0,47.5,16.96
2017-11-28,0.0,54.5,17.125
2017-11-29,0.0,48.0,17.244999999999997
2017-11-30,0.05,43.0,17.34
2017-12-01,0.0,41.5,17.42
2017-12-02,0.0,42.5,17.490000000000002
2017-12-03,0.0,43.5,17.555
2017-12-05,0.15,46.0,17.63
2017-12-06,0.0,35.0,17.655
2017-12-07,0.0,29.0,17.715
2017-12-08,0.0,23.0,17.759999999999998
2017-12-09,0.01,28.5,17.805
2017-12-10,0.0,28.5,17.82
2017-12-11,0.0,33.0,17.845
2017-12-12,0.0,27.5,17.9
2017-12-13,0.0,31.0,17.880000000000003
2017-12-14,0.0,27.5,17.97
2017-12-15,0.0,29.0,17.965
2017-12-16,0.0,41.0,17.994999999999997
2017-12-17,0.04,40.5,18.015
2017-12-18,0.0,44.0,18.009999999999998
2017-12-19,0.0,44.0,18.025
2017-12-20,0.0,38.5,18.049999999999997
2017-12-21,0.0,39.0,18.049999999999997
2017-12-22,0.03,46.0,18.07
2017-12-23,0.5,34.5,17.99
2017-12-24,0.06,25.5,17.89
2017-12-25,0.0,19.0,17.884999999999998
2017-12-26,0.0,10.5,17.92
2017-12-27,0.0,4.0,18.075000000000003
2017-12-28,0.0,10.5,18.115000000000002
2017-12-29,0.12,17.0,18.025
2017-12-30,0.0,8.5,18.02
2017-12-31,0.03,4.5,18.064999999999998
2018-01-01,0.0,-3.5,18.14
2018-01-02,0.0,-1.0,18.1
2018-01-03,0.0,10.0,18.03
2018-01-04,0.0,5.5,18.025
2018-01-05,0.0,1.5,18.02
2018-01-06,0.0,5.5,18.04
2018-01-07,0.01,21.0,17.994999999999997
2018-01-08,0.1,33.0,18.005
2018-01-09,0.0,34.0,18.009999999999998
2018-01-10,0.02,46.0,17.96
2018-01-11,0.48,48.5,17.755000000000003
2018-01-12,0.23,29.5,16.880000000000003
2018-01-13,0.0,12.5,14.795000000000002
2018-01-14,0.0,10.0,14.755
2018-01-15,0.04,15.0,15.82
2018-01-16,0.0,1.5,15.665
2018-01-17,0.0,10.5,15.875
2018-01-18,0.0,19.0,16.229999999999997
2018-01-19,0.0,30.5,16.240000000000002
2018-01-20,0.01,38.5,16.305
2018-01-21,0.01,44.5,16.57
2018-01-22,0.54,46.0,16.6
2018-01-23,0.12,41.5,15.97
2018-01-24,0.01,37.0,15.760000000000002
2018-01-25,0.0,32.5,16.23
2018-01-26,0.0,43.0,16.655
2018-01-27,0.26,41.0,16.865000000000002
2018-01-28,0.0,39.0,16.955
2018-01-29,0.0,30.5,16.965
2018-01-30,0.0,25.0,17.055
2018-01-31,0.0,39.5,17.185000000000002
2018-02-01,0.0,29.0,17.314999999999998
2018-02-02,0.0,16.0,17.42
2018-02-03,0.0,29.0,17.5
2018-02-04,0.02,27.0,17.6
2018-02-05,0.02,15.0,17.635
2018-02-06,0.02,21.0,17.700000000000003
2018-02-07,0.02,21.5,17.75
2018-02-08,0.0,19.5,17.8
2018-02-09,0.0,40.5,17.81
2018-02-10,0.0,31.0,17.825
2018-02-11,0.02,25.5,17.84
2018-02-12,0.0,25.0,17.92
2018-02-13,0.0,32.0,17.925
2018-02-14,0.14,47.0,17.91
2018-02-15,0.82,60.0,17.814999999999998
2018-02-16,0.09,41.5,17.54
2018-02-17,0.07,29.5,16.84
2018-02-18,0.0,37.5,16.515
2018-02-20,0.0,69.5,15.280000000000001
2018-02-21,1.02,53.5,14.085
2018-02-22,0.27,41.0,13.06
2018-02-23,0.05,50.5,12.645
2018-02-24,1.39,48.5,12.969999999999999
2018-02-25,0.02,48.0,12.185
2018-02-26,0.0,42.5,11.45
2018-02-27,0.0,46.5,12.66
2018-02-28,0.02,55.0,14.415
2018-03-01,0.58,46.0,14.719999999999999
2018-03-02,0.0,40.5,13.41
2018-03-03,0.0,39.0,12.67
2018-03-04,0.0,38.0,13.935
2018-03-05,0.08,39.0,15.175
2018-03-06,0.01,43.5,15.645
2018-03-07,0.04,33.5,15.955
2018-03-08,0.0,27.0,16.21
2018-03-09,0.0,32.5,16.43
2018-03-10,0.0,37.5,16.615000000000002
2018-03-11,0.0,36.0,16.765
2018-03-12,0.0,33.0,16.880000000000003
2018-03-13,0.0,32.0,16.975
2018-03-14,0.0,32.0,17.02
2018-03-15,0.0,43.5,17.095
2018-03-16,0.0,35.0,17.17
2018-03-17,0.21,36.5,17.174999999999997
2018-03-18,0.0,39.5,17.19
2018-03-19,0.0,48.5,17.22
2018-03-20,0.0,36.0,17.275
2018-03-21,0.01,37.5,17.325
2018-03-22,0.0,37.0,17.375
2018-03-23,0.0,39.0,17.405
2018-03-24,0.4,35.5,17.395
2018-03-25,0.0,35.0,17.36
2018-03-26,0.05,41.0,17.34
2018-03-27,0.84,51.0,17.045
2018-03-28,0.1,50.5,16.33
2018-03-29,1.08,49.0,15.185
2018-03-30,0.0,44.0,13.565000000000001
2018-03-31,0.0,43.5,12.43
2018-04-01,0.15,37.5,13.485
2018-04-02,0.01,37.5,15.004999999999999
2018-04-04,0.03,35.0,10.46
2018-04-05,0.0,37.0,9.02
2018-04-06,0.0,40.0,9.96
2018-04-07,0.0,34.0,12.73
2018-04-08,0.0,32.5,14.629999999999999
2018-04-09,0.09,36.5,15.265
2018-04-10,0.0,36.5,15.65
2018-04-11,0.0,47.5,15.915000000000001
2018-04-12,0.0,64.0,16.165
2018-04-13,0.0,71.0,16.415
2018-04-14,0.26,62.5,16.545
2018-04-15,0.52,48.5,16.285
2018-04-16,0.04,34.0,15.535
2018-04-17,0.0,38.5,15.28
2018-04-18,0.0,49.5,15.77
2018-04-19,0.0,45.0,16.205
2018-04-20,0.0,46.5,16.54
2018-04-21,0.0,49.0,16.67
2018-04-22,0.0,56.0,16.740000000000002
2018-04-23,0.27,52.0,16.810000000000002
2018-04-24,0.07,54.0,16.79
2018-04-25,0.0,55.0,16.815
2018-04-26,0.0,51.5,16.895
2018-04-27,0.0,54.0,16.98
2018-04-28,0.0,50.0,17.07
2018-04-29,0.0,47.5,17.174999999999997
2018-04-30,0.0,56.0,17.259999999999998
2018-05-01,0.0,64.5,17.32
2018-05-02,0.0,72.5,17.485
2018-05-03,0.34,69.5,17.525
2018-05-04,0.0,68.5,17.36
2018-05-05,0.0,63.0,17.365000000000002
2018-05-06,0.0,68.0,17.4
2018-05-07,0.0,62.0,17.455
2018-05-08,0.0,64.5,17.52
2018-05-09,0.08,67.5,17.564999999999998
2018-05-10,0.0,70.5,17.59
2018-05-11,0.0,72.5,17.605
2018-05-12,0.0,75.0,17.69
2018-05-13,0.0,75.0,17.96
2018-05-14,0.0,78.0,17.955
2018-05-15,0.0,75.0,17.98
2018-05-16,0.0,73.5,18.11
2018-05-17,0.0,72.0,18.08
2018-05-18,0.55,68.5,18.2
2018-05-19,0.06,73.0,17.955
2018-05-20,0.0,74.5,18.055
2018-05-21,0.0,74.5,17.89
2018-05-22,0.0,74.5,17.924999999999997
2018-05-23,0.0,71.0,18.130000000000003
2018-05-24,0.0,72.0,18.215
2018-05-25,0.0,75.0,18.240000000000002
2018-05-26,0.11,78.0,18.17
2018-05-27,0.0,79.5,18.314999999999998
2018-05-28,0.0,81.5,18.235
2018-05-29,0.0,81.0,18.28
2018-05-30,0.26,76.0,18.425
2018-05-31,0.02,79.5,18.36
2018-06-01,0.0,80.0,18.42
2018-06-02,0.0,75.0,18.35
2018-06-03,0.04,73.5,18.47
2018-06-04,0.0,67.0,18.494999999999997
2018-06-05,0.0,72.5,18.545
2018-06-06,0.0,69.0,18.645
2018-06-07,0.0,76.5,18.740000000000002
2018-06-08,0.0,80.5,18.865000000000002
2018-06-09,0.05,78.0,18.375
2018-06-10,1.83,68.5,17.625
2018-06-11,0.34,71.5,17.12
2018-06-12,0.06,73.0,17.005000000000003
2018-06-13,0.47,78.0,17.07
2018-06-14,0.0,69.0,17.38
2018-06-15,0.0,77.0,17.66
2018-06-16,0.0,82.0,17.759999999999998
2018-06-17,0.0,84.0,18.085
2018-06-18,0.0,83.5,18.35
2018-06-19,0.04,81.5,18.435000000000002
2018-06-20,0.0,78.0,18.155
2018-06-21,0.66,70.5,17.634999999999998
2018-06-22,0.03,72.0,16.335
2018-06-23,0.0,70.0,15.645
2018-06-24,0.0,74.5,16.0
2018-06-25,0.0,73.0,16.645
2018-06-26,0.47,71.5,17.14
2018-06-27,0.0,76.5,17.325
2018-06-28,0.0,77.0,17.145000000000003
2018-06-29,0.0,80.0,17.425
2018-06-30,0.0,81.5,17.840000000000003
2018-07-01,0.0,84.5,18.195
2018-07-02,0.05,82.0,18.305
2018-07-03,0.0,83.5,18.5
2018-07-04,0.0,84.5,18.735
2018-07-05,0.41,82.5,18.61
2018-07-06,0.0,76.5,18.61
2018-07-07,0.0,71.5,18.68
2018-07-08,0.0,75.5,18.91
2018-07-09,0.0,81.0,19.0
2018-07-10,0.0,82.5,19.125
2018-07-11,0.0,78.5,19.245
2018-07-12,0.0,76.5,19.36
2018-07-13,0.0,78.5,19.34
2018-07-14,0.0,82.0,19.005000000000003
2018-07-15,0.0,82.5,19.07
2018-07-16,0.01,81.0,18.86
2018-07-17,0.0,80.5,19.075000000000003
2018-07-18,0.0,72.5,19.195
2018-07-19,0.0,77.0,19.405
2018-07-20,0.29,81.0,19.47
2018-07-21,0.44,73.5,18.98
2018-07-22,0.15,74.5,18.25
2018-07-23,0.01,70.0,17.82
2018-07-24,0.0,75.0,18.04
2018-07-25,0.0,78.0,18.555
2018-07-26,0.0,74.5,19.03
2018-07-27,0.0,70.0,19.23
2018-07-28,0.0,71.0,19.165
2018-07-29,0.04,71.5,19.39
2018-07-30,0.72,68.5,19.275
2018-07-31,0.88,68.0,18.805
2018-08-01,0.0,71.0,18.604999999999997
2018-08-02,0.0,73.5,18.740000000000002
2018-08-03,0.12,75.5,18.86
2018-08-04,0.0,80.5,19.125
2018-08-05,0.0,80.5,19.535
2018-08-06,0.0,81.0,19.61
2018-08-07,1.82,77.0,19.295
2018-08-08,0.04,78.5,19.104999999999997
2018-08-09,0.0,76.0,18.25
2018-08-10,0.0,78.0,17.799999999999997
2018-08-11,0.0,75.0,18.32
2018-08-12,0.0,75.5,18.74
2018-08-13,0.0,76.5,18.925
2018-08-14,0.0,76.5,19.1
2018-08-15,0.48,72.5,19.314999999999998
2018-08-16,0.67,74.0,19.095
2018-08-17,0.19,73.5,18.25
2018-08-18,0.0,75.5,17.33
2018-08-19,0.0,77.0,17.48
2018-08-20,0.12,76.5,17.96
2018-08-21,0.32,74.0,17.58
2018-08-22,0.0,69.0,17.244999999999997
2018-08-23,0.0,68.0,17.255
2018-08-24,0.0,66.5,17.71
2018-08-25,0.5,75.0,17.865000000000002
2018-08-26,0.0,82.5,17.1
2018-08-27,0.0,81.5,16.915
2018-08-28,0.0,82.0,17.46
2018-08-29,0.02,78.5,17.88
2018-08-30,0.0,74.0,18.229999999999997
2018-08-31,0.0,76.5,18.685
2018-09-01,0.04,76.5,18.855
2018-09-02,0.0,80.0,19.08
2018-09-03,0.0,82.0,19.225
2018-09-04,0.0,82.5,19.275
2018-09-05,0.0,83.0,19.21
2018-09-06,0.01,80.5,19.02
2018-09-07,2.62,69.5,18.185
2018-09-08,1.64,62.5,15.974999999999998
2018-09-09,0.45,59.5,13.59
2018-09-10,0.0,63.0,12.504999999999999
2018-09-11,0.0,65.5,12.08
2018-09-12,0.0,66.0,13.375
2018-09-13,0.0,73.0,15.385000000000002
2018-09-14,0.0,75.5,16.335
2018-09-15,0.0,77.5,16.805
2018-09-16,0.0,78.5,17.145
2018-09-17,0.0,80.0,17.455
2018-09-18,0.0,80.0,17.775
2018-09-19,0.0,80.0,18.0
2018-09-20,0.0,80.5,18.16
2018-09-21,0.0,74.0,18.2
2018-09-22,0.0,60.5,18.310000000000002
2018-09-23,0.0,65.5,18.38
2018-09-24,0.2,66.0,18.415
2018-09-25,0.5,73.0,18.04
2018-09-26,0.0,63.0,16.979999999999997
2018-09-27,0.0,57.0,16.53
2018-09-28,0.0,60.5,16.77
2018-09-29,0.0,58.5,17.25
2018-09-30,0.0,66.5,17.58
2018-10-01,0.0,70.5,17.814999999999998
2018-10-02,0.05,76.5,17.73
2018-10-03,0.0,76.5,17.645
2018-10-04,0.24,68.0,17.52
2018-10-05,0.97,69.5,17.009999999999998
2018-10-06,0.06,78.0,16.19
2018-10-07,0.0,75.5,16.015
2018-10-08,0.0,77.0,16.535
2018-10-09,0.0,76.5,16.97
2018-10-10,0.07,64.5,17.235
2018-10-11,0.0,51.5,17.384999999999998
2018-10-12,0.09,45.0,17.39
2018-10-13,0.0,44.5,17.494999999999997
2018-10-14,0.0,52.0,17.625
2018-10-15,0.01,47.0,17.740000000000002
2018-10-16,0.0,46.0,17.869999999999997
2018-10-17,0.0,48.0,17.94
2018-10-18,0.0,45.5,17.995
2018-10-19,0.03,45.0,17.975
2018-10-20,0.0,48.0,18.035
2018-10-21,0.0,40.5,18.060000000000002
2018-10-22,0.0,50.5,18.119999999999997
2018-10-23,0.0,48.5,18.17
2018-10-24,0.0,45.0,18.200000000000003
2018-10-25,0.0,46.5,18.200000000000003
2018-10-26,0.31,46.5,18.18
2018-10-27,0.0,49.0,18.18
2018-10-28,0.01,50.5,18.16
2018-10-29,0.0,49.5,18.22
2018-10-30,0.0,55.5,18.23
2018-10-31,0.51,58.0,18.25
2018-11-01,1.69,45.5,17.369999999999997
2018-11-02,0.01,45.5,15.065
2018-11-03,0.0,43.5,13.265
2018-11-05,0.37,51.0,14.76
2018-11-06,0.04,50.5,15.825
2018-11-07,0.0,40.5,16.175
2018-11-08,0.0,37.5,16.475
2018-11-09,0.01,34.0,16.75
2018-11-10,0.0,27.0,16.985
2018-11-11,0.0,33.0,17.16
2018-11-12,0.0,38.0,17.29
2018-11-13,0.0,29.5,17.41
2018-11-14,0.08,26.0,17.494999999999997
2018-11-15,0.3,31.5,17.465
2018-11-16,0.0,35.0,17.16
2018-11-17,0.0,38.0,16.744999999999997
2018-11-18,0.0,41.5,16.759999999999998
2018-11-19,0.2,37.0,16.98
2018-11-20,0.0,32.5,17.134999999999998
2018-11-21,0.0,35.0,17.225
2018-11-22,0.0,36.5,17.295
2018-11-23,0.2,42.0,17.365000000000002
2018-11-24,0.2,50.0,17.34
2018-11-25,0.18,48.0,17.130000000000003
2018-11-26,0.12,37.0,16.815
2018-11-27,0.01,23.0,16.455
2018-11-28,0.0,23.5,16.4
2018-11-29,0.01,36.0,16.765
2018-11-30,0.0,43.5,17.07
2018-12-01,0.8,50.0,16.744999999999997
2018-12-02,0.0,49.5,15.43
2018-12-03,0.05,40.75,14.485
2018-12-04,0.03,32.0,15.26
2018-12-05,0.01,27.5,16.12
2018-12-06,0.08,30.5,16.555
2018-12-07,0.0,26.5,16.835
2018-12-08,0.0,23.0,17.025
2018-12-09,0.0,27.0,17.165
2018-12-10,0.0,21.0,17.28
2018-12-11,0.0,30.5,17.369999999999997
2018-12-12,0.0,38.0,17.439999999999998
2018-12-13,0.04,37.5,17.494999999999997
2018-12-14,0.2,45.5,17.5
2018-12-15,0.21,42.0,17.3
2018-12-16,0.0,45.0,16.950000000000003
2018-12-17,0.0,36.5,16.39
2018-12-18,0.0,34.5,16.305
2018-12-19,0.0,39.0,16.725
2018-12-20,0.03,45.5,16.979999999999997
2018-12-21,0.1,38.0,17.11
2018-12-22,0.0,35.0,17.0
2018-12-23,0.0,33.5,16.91
2018-12-24,0.0,31.5,17.134999999999998
2018-12-25,0.04,38.5,17.305
2018-12-26,0.0,36.0,17.405
2018-12-27,0.41,47.0,17.405
2018-12-28,0.0,44.0,17.285
2018-12-29,0.0,32.0,17.134999999999998
2018-12-30,0.0,30.5,17.11
2018-12-31,1.27,48.5,16.595
2019-01-01,0.0,39.5,14.67
2019-01-02,0.01,34.5,13.055
2019-01-03,0.0,34.0,13.915
2019-01-04,0.0,39.0,15.434999999999999
2019-01-05,0.0,43.5,16.095
2019-01-06,0.0,41.5,16.475
2019-01-07,0.05,49.5,16.735
2019-01-08,0.0,47.5,16.92
2019-01-09,0.0,30.0,17.055
2019-01-10,0.0,23.0,17.200000000000003
2019-01-11,0.0,28.0,17.315
2019-01-12,0.45,30.0,17.345
2019-01-13,0.01,25.5,17.354999999999997
2019-01-14,0.0,23.0,17.42
2019-01-15,0.0,27.0,17.485
2019-01-16,0.0,32.5,17.53
2019-01-17,0.18,33.5,17.515
2019-01-18,0.0,34.5,17.439999999999998
2019-01-19,0.42,26.0,17.17
2019-01-20,0.0,13.5,16.915
2019-01-21,0.0,8.5,17.03
2019-01-22,0.02,29.0,17.189999999999998
2019-01-23,1.23,36.5,15.95
2019-01-24,0.0,22.0,13.395
2019-01-25,0.0,13.0,11.995000000000001
2019-01-26,0.05,25.0,13.475
2019-01-27,0.0,19.5,15.344999999999999
2019-01-28,0.1,15.25,16.07
2019-01-29,0.0,11.0,16.415
2019-01-30,0.0,-4.0,16.825
2019-01-31,0.1,3.5,17.205
2019-02-01,0.09,20.5,16.83
2019-02-02,0.0,29.5,16.744999999999997
2019-02-03,0.0,46.5,16.91
2019-02-04,0.05,46.5,16.33
2019-02-05,0.1,35.0,15.575
2019-02-06,1.14,45.5,14.49
2019-02-07,1.24,41.5,12.375
2019-02-08,0.0,19.0,10.89
2019-02-09,0.0,19.5,11.07
2019-02-10,0.14,27.0,12.995000000000001
2019-02-11,0.18,35.0,14.965
2019-02-12,0.51,36.0,14.940000000000001
2019-02-13,0.0,27.0,13.97
2019-02-14,0.0,43.0,14.025
2019-02-15,0.0,37.0,14.879999999999999
2019-02-16,0.0,26.5,15.32
2019-02-17,0.05,27.5,15.715
2019-02-18,0.01,28.5,16.134999999999998
2019-02-19,0.0,26.5,16.424999999999997
2019-02-20,0.53,35.5,16.425
2019-02-21,0.0,34.0,15.915
2019-02-22,0.0,35.0,15.21
2019-02-23,0.06,47.0,15.165
2019-02-24,0.04,41.5,15.375
2019-02-25,0.0,26.5,14.934999999999999
2019-02-26,0.0,34.5,15.365
2019-02-27,0.0,37.0,16.07
2019-02-28,0.01,30.5,16.395
2019-03-01,0.0,36.0,16.595
2019-03-02,0.0,34.5,16.759999999999998
2019-03-03,0.05,23.5,16.86
2019-03-04,0.0,9.5,16.945
2019-03-05,0.0,13.5,17.07
2019-03-06,0.0,19.0,17.185000000000002
2019-03-07,0.0,30.0,17.22
2019-03-08,0.0,35.0,17.235
2019-03-09,1.52,43.0,16.77
2019-03-10,0.01,45.5,15.245000000000001
2019-03-11,0.0,38.5,13.760000000000002
2019-03-12,0.0,36.5,14.105
2019-03-13,0.01,56.0,15.265
2019-03-14,0.5,59.0,15.71
2019-03-15,0.02,40.0,15.385
2019-03-16,0.0,37.0,15.195
2019-03-17,0.01,36.5,15.785
2019-03-18,0.0,38.0,16.25
2019-03-19,0.0,38.0,16.505000000000003
2019-03-20,0.19,40.5,16.655
2019-03-21,0.08,41.0,16.725
2019-03-22,0.0,40.5,16.515
2019-03-23,0.0,39.5,16.435000000000002
2019-03-24,0.18,44.5,16.67
2019-03-25,0.35,43.5,16.755
2019-03-26,0.0,38.0,16.85
2019-03-27,0.0,42.5,16.93
2019-03-28,0.12,56.5,17.005000000000003
2019-03-29,0.19,55.0,16.965
2019-03-30,1.12,44.5,16.310000000000002
2019-03-31,0.0,31.0,14.565000000000001
2019-04-01,0.0,35.5,13.205
2019-04-02,0.0,47.0,14.100000000000001
2019-04-03,0.0,48.5,15.215
2019-04-04,0.03,56.0,15.84
2019-04-05,0.01,52.5,16.22
2019-04-06,0.0,56.5,16.46
2019-04-07,0.0,61.0,16.62
2019-04-08,0.01,64.5,16.585
2019-04-09,0.0,60.0,16.6
2019-04-10,0.01,54.5,16.74
2019-04-10,0.02,52.5,16.74
2019-04-11,0.0,63.0,16.89
2019-04-12,0.66,60.0,16.82
2019-04-13,0.03,50.5,16.634999999999998
2019-04-14,1.13,41.0,15.940000000000001
2019-04-15,0.0,44.5,14.67
2019-04-16,0.0,59.0,14.58
2019-04-17,0.0,66.0,15.530000000000001
2019-04-18,0.75,56.5,16.07
2019-04-19,0.36,43.5,15.53
2019-04-20,0.36,41.0,14.120000000000001
2019-04-21,0.0,54.5,12.98
2019-04-21,0.0,53.5,12.98
2019-04-22,0.0,62.0,12.469999999999999
2019-04-23,0.0,59.0,13.765
2019-04-24,0.05,52.5,15.325
2019-04-25,1.3,58.0,15.66
2019-04-26,0.11,55.5,13.44
2019-04-27,0.37,49.5,10.754999999999999
2019-04-28,0.0,47.5,10.13
2019-04-29,0.0,60.0,12.115
2019-04-30,0.0,62.0,14.35
2019-05-01,0.19,66.0,15.215
2019-05-02,0.12,63.0,15.615
2019-05-03,0.13,57.5,15.825
2019-05-05,0.0,58.0,15.915
2019-05-06,0.0,62.5,16.05
2019-05-07,0.0,65.5,16.295
2019-05-08,0.0,66.0,16.52
2019-05-09,0.3,65.0,16.655
2019-05-10,0.0,50.0,16.445
2019-05-11,0.37,49.5,16.27
2019-05-12,0.02,46.5,16.205
2019-05-13,0.01,52.5,15.95
2019-05-14,0.0,55.0,15.760000000000002
2019-05-15,0.0,61.0,16.04
2019-05-16,0.67,65.5,16.25
2019-05-17,0.16,72.5,16.15
2019-05-18,0.0,74.0,16.485
2019-05-19,0.41,67.5,16.68
2019-05-20,0.0,55.5,16.48
2019-05-21,0.16,52.5,16.105
2019-05-22,0.2,66.5,16.299999999999997
2019-05-23,0.57,74.5,16.515
2019-05-24,0.28,75.5,16.310000000000002
2019-05-25,0.04,77.5,16.34
2019-05-26,0.0,74.0,16.42
2019-05-27,0.0,72.5,15.78
2019-05-28,0.0,79.0,15.305
2019-05-29,0.06,72.5,15.17
2019-05-30,0.25,70.5,15.41
2019-05-31,0.0,69.5,15.065
2019-06-01,0.0,70.5,15.07
2019-06-02,0.0,66.0,15.504999999999999
2019-06-03,0.0,64.5,15.835
2019-06-04,0.0,70.0,16.270000000000003
2019-06-05,0.57,77.0,16.635
2019-06-06,0.0,74.5,16.795
2019-06-07,0.0,73.5,17.025
2019-06-08,0.0,72.5,17.185000000000002
2019-06-09,0.65,71.0,17.105
2019-06-10,0.01,65.5,16.58
2019-06-11,0.0,65.0,16.485
2019-06-12,0.0,67.0,16.73
2019-06-13,0.06,59.0,17.015
2019-06-14,0.0,61.5,17.22
2019-06-15,3.85,65.5,16.445
2019-06-16,0.29,74.0,14.559999999999999
2019-06-17,0.12,71.5,12.52
2019-06-18,0.0,75.0,11.515
2019-06-19,0.7,75.5,11.79
2019-06-20,1.01,66.5,12.3
2019-06-21,0.02,66.5,13.935
2019-06-22,0.0,70.5,15.025
2019-06-23,0.08,73.0,15.685
2019-06-24,0.15,72.0,16.064999999999998
2019-06-25,0.0,72.0,16.39
2019-06-26,0.0,77.0,16.759999999999998
2019-06-27,0.0,78.5,17.009999999999998
2019-06-28,0.0,78.5,17.125
2019-06-29,0.0,80.0,17.259999999999998
2019-06-30,0.0,83.0,17.395
2019-07-01,0.06,78.5,17.494999999999997
2019-07-02,0.0,82.5,17.655
2019-07-03,0.13,79.0,17.77
2019-07-04,0.0,78.0,17.595
2019-07-05,0.23,81.0,17.82
2019-07-06,0.37,81.0,17.564999999999998
2019-07-07,0.0,80.0,17.424999999999997
2019-07-08,0.0,78.0,17.675
2019-07-09,0.0,77.5,17.995
2019-07-10,0.0,82.5,18.155
2019-07-11,0.05,79.0,18.189999999999998
2019-07-12,0.0,74.0,17.195
2019-07-13,0.0,76.5,17.009999999999998
2019-07-14,0.0,80.0,17.705
2019-07-15,0.0,81.5,17.79
2019-07-16,0.39,80.0,16.994999999999997
2019-07-17,1.1,82.0,16.729999999999997
2019-07-18,0.0,83.5,16.52
2019-07-19,0.0,85.5,16.765
2019-07-20,0.0,84.0,17.195
2019-07-21,0.83,81.5,17.52
2019-07-22,0.02,70.0,17.75
2019-07-23,0.0,69.5,17.77
2019-07-24,0.0,69.0,17.854999999999997
2019-07-25,0.0,71.0,18.174999999999997
2019-07-26,0.0,74.5,18.415
2019-07-27,0.0,76.0,18.5
2019-07-28,0.0,79.0,18.65
